SM,ST,Temp,Humidity,SR,Rain,PSM
4.12,69.9,77.9,39.3,15.74,0,4.119588
3.82,69.9,77.9,39.2,15.64,0,3.819618
4.02,69.9,77.9,39.3,15.74,0,4.019598
3.82,69.9,77.9,39.1,15.84,0,3.819618
3.92,69.9,77.9,39.2,15.74,0,3.919608
3.82,69.9,77.9,39.4,15.74,0,3.819618
3.92,70.08,78.08,39.7,15.74,0,3.919608
3.92,69.9,77.9,39.4,15.74,0,3.919608
3.92,69.9,77.9,39.2,15.64,0,3.919608
3.82,70.08,78.08,39.1,15.64,0,3.819618
3.92,70.08,78.08,39.1,15.74,0,3.919608
3.82,70.08,78.08,39.1,15.74,0,3.819618
3.82,70.08,78.08,39,15.84,0,3.819618
3.61,70.08,78.08,39,15.84,0,3.609639
3.72,70.08,78.08,39,15.74,0,3.719628
4.02,70.08,78.08,38.9,15.74,0,4.019598
3.82,70.08,78.08,39.1,15.84,0,3.819618
3.82,70.08,78.08,39,15.74,0,3.819618
3.72,70.08,78.08,39,15.84,0,3.719628
3.72,70.08,78.08,38.9,15.84,0,3.719628
3.82,70.08,78.08,38.9,15.84,0,3.819618
3.82,70.08,78.08,39.5,15.64,0,3.819618
3.72,70.08,78.08,39.1,15.84,0,3.719628
3.61,70.08,78.08,38.9,15.74,0,3.609639
3.92,69.9,77.9,38.9,15.64,0,3.919608
3.72,69.9,77.9,38.9,15.64,0,3.719628
4.02,69.9,77.9,38.9,15.84,0,4.019598
3.51,69.9,77.9,38.9,15.74,0,3.509649
3.72,69.9,77.9,38.9,15.84,0,3.719628
3.82,69.9,77.9,38.9,15.84,0,3.819618
3.72,69.9,77.9,38.9,15.74,0,3.719628
3.61,69.9,77.9,38.9,15.74,0,3.609639
3.82,69.9,77.9,39,15.74,0,3.819618
3.72,69.9,77.9,39,15.84,0,3.719628
3.61,69.9,77.9,38.9,15.64,0,3.609639
3.61,69.9,77.9,38.9,15.84,0,3.609639
3.72,69.9,77.9,39,7.92,0,3.719628
4.02,69.9,77.9,38.9,8.31,0,4.019598
3.72,69.9,77.9,38.9,9.29,0,3.719628
3.82,69.9,77.9,38.9,8.21,0,3.819618
3.82,69.9,77.9,38.9,15.54,0,3.819618
4.02,69.9,77.9,38.8,8.02,0,4.019598
3.72,69.9,77.9,38.9,8.02,0,3.719628
3.61,69.9,77.9,38.8,8.21,0,3.609639
3.61,69.9,77.9,38.8,8.11,0,3.609639
3.82,69.9,77.9,38.8,8.21,0,3.819618
3.61,69.9,77.9,38.8,8.41,0,3.609639
3.72,69.9,77.9,38.8,15.74,0,3.719628
3.72,69.9,77.9,38.8,8.11,0,3.719628
3.72,69.9,77.9,38.9,8.21,0,3.719628
3.61,69.9,77.9,39.1,8.21,0,3.609639
3.51,69.9,77.9,39.1,8.41,0,3.509649
3.72,69.9,77.9,39.5,8.31,0,3.719628
3.72,69.9,77.9,39.7,8.21,0,3.719628
3.61,69.9,77.9,39.3,8.41,0,3.609639
3.72,69.9,77.9,39.2,8.5,0,3.719628
3.51,69.9,77.9,39,8.11,0,3.509649
3.41,69.9,77.9,38.9,8.31,0,3.409659
3.72,69.9,77.9,38.9,9.38,0,3.719628
3.51,69.9,77.9,38.9,8.11,0,3.509649
3.41,69.9,77.9,38.9,15.05,0,3.409659
4.02,69.9,77.9,39.7,15.93,0,4.019598
3.72,69.9,77.9,39.1,15.74,0,3.719628
3.51,69.9,77.9,38.8,8.21,0,3.509649
3.61,69.9,77.9,38.8,8.02,0,3.609639
3.51,69.9,77.9,38.8,8.31,0,3.509649
3.51,69.9,77.9,38.8,8.11,0,3.509649
3.51,69.9,77.9,38.7,8.21,0,3.509649
3.51,69.9,77.9,39.4,8.31,0,3.509649
3.51,69.9,77.9,38.9,8.5,0,3.509649
3.51,69.9,77.9,38.7,8.41,0,3.509649
3.61,69.9,77.9,38.7,8.31,0,3.609639
4.02,69.9,77.9,38.7,15.93,0,4.019598
10.08,69.9,77.9,38.7,16.03,0,10.078992
13.12,69.9,77.9,38.7,17.5,0,13.118688
7.05,69.9,77.9,38.8,8.31,0,7.049295
6.75,69.9,77.9,39.2,8.31,0,6.749325
6.34,69.9,77.9,39,8.31,0,6.339366
6.45,70.08,78.08,38.8,8.41,0,6.449355
6.04,70.08,78.08,38.7,8.41,0,6.039396
6.34,70.08,78.08,38.6,8.5,0,6.339366
5.84,70.08,78.08,38.6,8.8,0,5.839416
6.14,70.08,78.08,38.6,8.8,0,6.139386
6.24,70.08,78.08,38.6,8.6,0,6.239376
5.64,70.08,78.08,38.6,8.7,0,5.639436
5.54,70.08,78.08,38.5,8.6,0,5.539446
5.94,70.08,78.08,38.5,16.13,0,5.939406
5.74,70.08,78.08,38.5,8.5,0,5.739426
5.43,70.08,78.08,38.5,8.5,0,5.429457
5.74,70.08,78.08,38.5,10.17,0,5.739426
5.74,70.08,78.08,38.5,8.99,0,5.739426
5.43,70.08,78.08,38.5,9.09,0,5.429457
5.54,70.08,78.08,38.5,8.8,0,5.539446
5.03,70.08,78.08,38.6,8.7,0,5.029497
5.54,70.08,78.08,38.5,8.9,0,5.539446
5.54,70.08,78.08,38.5,8.99,0,5.539446
5.03,70.08,78.08,38.5,8.9,0,5.029497
5.54,70.08,78.08,38.5,16.13,0,5.539446
5.23,70.08,78.08,38.5,16.42,0,5.229477
5.03,70.08,78.08,38.4,16.32,0,5.029497
5.23,70.08,78.08,38.4,16.42,0,5.229477
5.54,70.08,78.08,38.4,16.32,0,5.539446
5.13,70.08,78.08,38.4,16.32,0,5.129487
5.23,70.08,78.08,38.4,16.32,0,5.229477
4.93,70.08,78.08,38.4,16.32,0,4.929507
5.23,70.08,78.08,38.5,16.32,0,5.229477
5.23,70.08,78.08,38.4,16.23,0,5.229477
5.03,70.08,78.08,38.4,16.23,0,5.029497
4.93,70.08,78.08,38.4,16.23,0,4.929507
4.63,70.08,78.08,38.4,16.23,0,4.629537
4.73,70.08,78.08,38.4,16.23,0,4.729527
4.52,70.08,78.08,38.4,16.23,0,4.519548
4.63,70.26,78.26,38.4,16.23,0,4.629537
4.63,70.08,78.08,38.4,16.32,0,4.629537
4.93,70.08,78.08,38.3,16.23,0,4.929507
4.73,70.08,78.08,38.3,16.23,0,4.729527
4.52,70.26,78.26,38.3,16.23,0,4.519548
4.73,70.08,78.08,38.3,16.13,0,4.729527
4.52,70.08,78.08,38.3,16.32,0,4.519548
4.63,70.08,78.08,38.3,16.32,0,4.629537
4.63,70.08,78.08,38.3,16.13,0,4.629537
4.32,70.08,78.08,38.3,16.32,0,4.319568
4.63,70.08,78.08,38.3,16.23,0,4.629537
4.02,70.08,78.08,38.3,16.23,0,4.019598
4.32,70.08,78.08,38.3,16.23,0,4.319568
4.22,70.08,78.08,38.3,16.42,0,4.219578
4.22,70.08,78.08,38.4,16.23,0,4.219578
4.12,70.08,78.08,38.4,16.32,0,4.119588
4.52,70.26,78.26,38.4,16.13,0,4.519548
4.52,70.26,78.26,38.4,16.23,0,4.519548
4.32,70.08,78.08,38.4,16.23,0,4.319568
4.42,70.08,78.08,38.4,16.13,0,4.419558
4.42,70.08,78.08,38.3,16.32,0,4.419558
4.22,70.08,78.08,38.3,16.23,0,4.219578
4.12,70.08,78.08,38.4,16.23,0,4.119588
4.02,70.08,78.08,38.3,16.32,0,4.019598
4.22,70.08,78.08,38.3,15.64,0,4.219578
4.22,70.08,78.08,38.4,16.13,0,4.219578
4.32,70.08,78.08,38.4,16.03,0,4.319568
4.22,70.08,78.08,38.5,16.03,0,4.219578
4.32,70.08,78.08,38.6,16.03,0,4.319568
4.12,70.08,78.08,38.6,16.13,0,4.119588
3.92,70.08,78.08,38.6,16.13,0,3.919608
4.22,70.08,78.08,38.5,16.13,0,4.219578
4.02,70.08,78.08,38.5,16.03,0,4.019598
4.12,70.08,78.08,38.5,16.13,0,4.119588
4.32,70.08,78.08,38.5,16.13,0,4.319568
4.12,70.08,78.08,38.5,16.23,0,4.119588
4.22,70.08,78.08,38.5,16.23,0,4.219578
4.42,70.08,78.08,38.5,16.23,0,4.419558
4.42,69.9,77.9,38.5,16.23,0,4.419558
3.92,69.9,77.9,38.6,16.13,0,3.919608
3.72,70.08,78.08,38.5,16.23,0,3.719628
4.12,70.08,78.08,38.6,16.23,0,4.119588
4.02,70.08,78.08,38.5,16.13,0,4.019598
4.02,70.08,78.08,38.5,16.23,0,4.019598
3.92,70.08,78.08,38.5,16.23,0,3.919608
3.92,70.08,78.08,38.5,16.13,0,3.919608
3.82,70.08,78.08,38.5,16.23,0,3.819618
3.72,70.08,78.08,38.5,16.13,0,3.719628
4.12,69.9,77.9,38.5,16.23,0,4.119588
3.82,70.08,78.08,38.6,16.23,0,3.819618
4.02,70.08,78.08,38.6,16.23,0,4.019598
3.21,69.9,77.9,38.6,16.23,0,3.209679
4.02,69.9,77.9,38.6,16.13,0,4.019598
3.82,69.9,77.9,38.6,16.13,0,3.819618
4.12,69.9,77.9,38.6,16.23,0,4.119588
3.82,69.9,77.9,38.6,16.23,0,3.819618
3.72,69.9,77.9,38.6,16.13,0,3.719628
3.72,70.08,78.08,38.6,16.13,0,3.719628
3.82,70.08,78.08,38.6,16.13,0,3.819618
3.82,70.08,78.08,38.5,16.13,0,3.819618
3.72,69.9,77.9,38.6,16.23,0,3.719628
3.61,69.9,77.9,38.6,16.13,0,3.609639
3.92,69.9,77.9,38.6,16.23,0,3.919608
3.61,69.9,77.9,38.7,16.13,0,3.609639
3.82,69.9,77.9,38.7,16.32,0,3.819618
3.82,69.9,77.9,38.7,16.13,0,3.819618
3.51,69.9,77.9,38.7,16.23,0,3.509649
3.92,69.9,77.9,38.7,16.23,0,3.919608
3.72,69.9,77.9,38.7,16.13,0,3.719628
3.41,69.9,77.9,38.7,16.13,0,3.409659
3.72,69.9,77.9,38.7,16.03,0,3.719628
3.82,70.08,78.08,38.7,16.13,0,3.819618
3.72,70.08,78.08,38.7,16.23,0,3.719628
3.61,70.08,78.08,38.7,16.13,0,3.609639
3.82,70.08,78.08,38.8,16.23,0,3.819618
3.72,70.08,78.08,38.8,16.13,0,3.719628
3.92,70.08,78.08,38.8,16.13,0,3.919608
3.61,70.08,78.08,38.9,16.13,0,3.609639
3.72,70.08,78.08,38.9,16.13,0,3.719628
3.82,70.08,78.08,38.9,16.23,0,3.819618
3.82,70.08,78.08,38.9,16.03,0,3.819618
3.51,70.08,78.08,38.9,16.23,0,3.509649
3.51,70.08,78.08,39,16.13,0,3.509649
3.82,70.08,78.08,39.1,16.13,0,3.819618
3.51,70.08,78.08,39,16.23,0,3.509649
3.92,70.08,78.08,39,16.23,0,3.919608
3.51,70.08,78.08,39.1,16.13,0,3.509649
3.82,70.08,78.08,39.1,16.23,0,3.819618
4.02,69.9,77.9,39.2,16.13,0,4.019598
3.72,70.08,78.08,39.2,16.13,0,3.719628
3.82,69.9,77.9,39.3,16.13,0,3.819618
3.61,69.9,77.9,39.2,16.13,0,3.609639
3.61,70.08,78.08,39.3,16.23,0,3.609639
3.61,70.08,78.08,39.3,16.03,0,3.609639
3.51,70.08,78.08,39.3,16.23,0,3.509649
3.41,70.08,78.08,39.3,16.13,0,3.409659
3.72,70.08,78.08,39.3,16.13,0,3.719628
3.51,69.9,77.9,39.3,16.23,0,3.509649
3.72,70.08,78.08,39.3,16.23,0,3.719628
3.72,70.08,78.08,39.3,16.03,0,3.719628
3.51,70.08,78.08,39.3,16.13,0,3.509649
3.82,70.08,78.08,39.3,16.23,0,3.819618
3.31,70.08,78.08,39.3,16.13,0,3.309669
3.72,70.08,78.08,39.3,16.32,0,3.719628
3.41,70.08,78.08,39.3,16.23,0,3.409659
3.31,70.08,78.08,39.3,16.23,0,3.309669
3.92,69.9,77.9,39.3,16.13,0,3.919608
3.61,69.9,77.9,39.4,16.23,0,3.609639
3.41,69.9,77.9,39.4,16.13,0,3.409659
3.61,69.9,77.9,39.4,16.13,0,3.609639
3.21,69.9,77.9,39.3,16.23,0,3.209679
3.41,70.08,78.08,39.3,14.66,0,3.409659
3.61,70.08,78.08,39.4,14.66,0,3.609639
3.51,70.08,78.08,39.3,14.76,0,3.509649
3.41,70.08,78.08,39.3,14.86,0,3.409659
3.61,70.08,78.08,39.3,14.86,0,3.609639
3.11,70.08,78.08,39.4,15.05,0,3.109689
3.51,70.08,78.08,39.4,15.05,0,3.509649
3.31,70.08,78.08,39.4,14.96,0,3.309669
3.61,70.08,78.08,39.4,14.96,0,3.609639
3.21,69.9,77.9,39.4,14.96,0,3.209679
3.41,69.9,77.9,39.4,14.86,0,3.409659
3.51,69.9,77.9,39.4,14.86,0,3.509649
3.61,69.9,77.9,39.5,14.76,0,3.609639
3.01,70.08,78.08,39.5,14.76,0,3.009699
3.61,70.08,78.08,39.5,15.05,0,3.609639
3.21,69.9,77.9,39.5,15.25,0,3.209679
3.41,70.08,78.08,39.5,15.05,0,3.409659
3.21,70.08,78.08,39.5,14.96,0,3.209679
3.41,69.9,77.9,39.5,14.86,0,3.409659
3.21,69.9,77.9,39.5,14.76,0,3.209679
3.41,69.9,77.9,39.5,14.96,0,3.409659
3.51,69.9,77.9,39.5,15.15,0,3.509649
3.11,69.9,77.9,39.6,15.05,0,3.109689
3.21,69.9,77.9,39.5,15.15,0,3.209679
3.51,69.9,77.9,39.5,14.96,0,3.509649
3.11,70.08,78.08,39.6,14.76,0,3.109689
3.31,70.08,78.08,39.6,14.86,0,3.309669
3.31,69.9,77.9,39.6,14.96,0,3.309669
3.21,70.08,78.08,39.6,14.86,0,3.209679
3.31,69.9,77.9,39.6,14.76,0,3.309669
3.11,69.9,77.9,39.6,14.96,0,3.109689
3.31,69.9,77.9,39.6,14.86,0,3.309669
3.11,69.9,77.9,39.6,14.76,0,3.109689
3.51,69.9,77.9,39.7,14.66,0,3.509649
3.11,69.9,77.9,39.7,14.76,0,3.109689
3.21,69.9,77.9,39.7,14.86,0,3.209679
3.41,69.9,77.9,39.8,14.96,0,3.409659
3.21,69.9,77.9,39.8,14.76,0,3.209679
2.81,69.9,77.9,39.8,14.96,0,2.809719
3.41,69.9,77.9,39.8,15.05,0,3.409659
3.21,69.9,77.9,39.8,14.96,0,3.209679
3.21,69.9,77.9,39.8,14.86,0,3.209679
3.11,69.9,77.9,39.9,14.86,0,3.109689
3.31,69.9,77.9,39.9,14.86,0,3.309669
3.11,69.9,77.9,39.9,14.76,0,3.109689
3.21,69.9,77.9,39.9,14.96,0,3.209679
3.21,69.9,77.9,39.9,14.86,0,3.209679
3.01,69.9,77.9,40,14.86,0,3.009699
3.21,69.9,77.9,40,15.35,0,3.209679
3.11,69.9,77.9,40.1,15.15,0,3.109689
3.31,69.9,77.9,40.1,14.96,0,3.309669
3.11,69.9,77.9,40.2,14.96,0,3.109689
3.21,69.9,77.9,40.3,14.86,0,3.209679
2.91,69.9,77.9,40.4,14.76,0,2.909709
3.01,69.9,77.9,40.4,14.96,0,3.009699
3.21,69.9,77.9,40.3,15.15,0,3.209679
3.31,70.08,78.08,40.3,15.25,0,3.309669
3.01,70.08,78.08,40.5,15.05,0,3.009699
3.01,70.08,78.08,40.6,14.96,0,3.009699
3.21,69.9,77.9,40.6,14.86,0,3.209679
3.01,69.9,77.9,40.6,14.96,0,3.009699
3.21,69.9,77.9,40.7,14.86,0,3.209679
2.91,69.9,77.9,40.8,14.76,0,2.909709
3.21,70.08,78.08,40.7,14.86,0,3.209679
3.11,69.9,77.9,40.7,14.76,0,3.109689
2.91,70.08,78.08,40.8,14.86,0,2.909709
3.11,69.9,77.9,40.8,14.66,0,3.109689
3.01,69.9,77.9,40.8,14.76,0,3.009699
2.91,69.9,77.9,40.8,14.86,0,2.909709
3.21,69.9,77.9,40.8,14.96,0,3.209679
2.81,70.08,78.08,40.8,14.86,0,2.809719
3.31,69.9,77.9,40.8,15.05,0,3.309669
2.91,69.9,77.9,40.8,14.96,0,2.909709
3.21,70.08,78.08,40.8,14.96,0,3.209679
3.01,70.08,78.08,40.8,14.76,0,3.009699
2.5,69.9,77.9,40.8,14.76,0,2.49975
2.81,69.9,77.9,40.8,14.86,0,2.809719
3.01,70.08,78.08,40.8,14.86,0,3.009699
2.91,69.9,77.9,40.8,15.25,0,2.909709
3.11,70.08,78.08,40.7,15.15,0,3.109689
2.81,69.9,77.9,40.7,14.96,0,2.809719
2.7,70.08,78.08,40.8,14.86,0,2.69973
3.11,70.08,78.08,40.8,15.05,0,3.109689
3.11,70.08,78.08,40.8,15.15,0,3.109689
3.01,70.08,78.08,40.8,15.15,0,3.009699
3.21,70.08,78.08,40.9,14.96,0,3.209679
2.91,70.08,78.08,40.9,14.86,0,2.909709
3.01,70.08,78.08,40.9,14.96,0,3.009699
2.81,70.08,78.08,40.9,14.76,0,2.809719
3.11,70.08,78.08,40.9,14.96,0,3.109689
2.81,70.08,78.08,40.9,14.66,0,2.809719
3.11,70.08,78.08,41,14.76,0,3.109689
2.91,70.08,78.08,41,14.76,0,2.909709
3.01,70.08,78.08,41.1,14.76,0,3.009699
3.01,70.08,78.08,41.1,14.96,0,3.009699
2.81,70.08,78.08,41.1,14.86,0,2.809719
3.01,70.08,78.08,41.2,14.76,0,3.009699
3.01,70.08,78.08,41,15.05,0,3.009699
2.81,70.08,78.08,41.1,14.96,0,2.809719
2.91,70.08,78.08,41.1,14.96,0,2.909709
2.81,70.08,78.08,41.2,14.86,0,2.809719
2.91,70.08,78.08,41.2,14.86,0,2.909709
2.81,70.08,78.08,41.3,14.76,0,2.809719
3.01,70.08,78.08,41.3,14.86,0,3.009699
2.7,70.08,78.08,41.3,14.86,0,2.69973
2.81,70.08,78.08,41.3,15.35,0,2.809719
2.91,70.08,78.08,41.3,15.25,0,2.909709
2.91,70.08,78.08,41.2,14.96,0,2.909709
2.91,70.08,78.08,41.3,14.96,0,2.909709
2.81,70.08,78.08,41.4,14.76,0,2.809719
2.91,70.08,78.08,41.4,14.96,0,2.909709
2.7,70.08,78.08,41.3,15.15,0,2.69973
2.81,70.08,78.08,41.3,15.15,0,2.809719
2.81,70.08,78.08,41.4,15.05,0,2.809719
2.81,70.08,78.08,41.3,14.96,0,2.809719
3.21,70.08,78.08,41.2,14.76,0,3.209679
2.7,70.08,78.08,41.1,14.86,0,2.69973
2.91,70.08,78.08,41.3,14.76,0,2.909709
2.7,70.08,78.08,41.4,14.76,0,2.69973
2.91,70.08,78.08,41.4,14.76,0,2.909709
2.81,70.08,78.08,41.4,14.86,0,2.809719
2.7,70.08,78.08,41.3,14.66,0,2.69973
2.81,70.08,78.08,41.3,14.86,0,2.809719
3.01,70.08,78.08,41.4,14.86,0,3.009699
2.7,70.08,78.08,41.4,14.86,0,2.69973
2.91,70.08,78.08,41.4,14.86,0,2.909709
2.6,70.08,78.08,41.3,15.05,0,2.59974
3.01,70.08,78.08,41.3,14.96,0,3.009699
2.6,70.08,78.08,41.3,14.86,0,2.59974
2.91,70.08,78.08,41.3,14.86,0,2.909709
2.6,70.08,78.08,41.2,14.86,0,2.59974
2.7,70.08,78.08,41.2,14.76,0,2.69973
2.81,70.08,78.08,41.1,15.25,0,2.809719
3.01,70.08,78.08,41.1,15.15,0,3.009699
2.81,70.26,78.26,41.1,15.05,0,2.809719
2.6,70.08,78.08,41.1,14.76,0,2.59974
2.81,70.08,78.08,41.1,14.66,0,2.809719
2.6,70.08,78.08,41.1,10.95,0,2.59974
2.6,70.08,78.08,41.1,15.64,0,2.59974
2.91,70.08,78.08,42.4,15.74,0,2.909709
2.7,70.08,78.08,41.6,15.74,0,2.69973
2.7,70.26,78.26,41.4,15.74,0,2.69973
2.6,70.26,78.26,41.6,15.64,0,2.59974
2.81,70.26,78.26,41.4,15.84,0,2.809719
2.91,70.26,78.26,41.3,15.93,0,2.909709
2.81,70.26,78.26,41.1,10.56,0,2.809719
2.6,70.26,78.26,41,9.68,0,2.59974
2.7,70.26,78.26,41,9.09,0,2.69973
2.91,70.26,78.26,40.9,16.03,0,2.909709
2.7,70.26,78.26,40.9,16.03,0,2.69973
2.81,70.26,78.26,40.9,16.03,0,2.809719
2.81,70.26,78.26,40.9,16.13,0,2.809719
2.7,70.26,78.26,40.8,15.93,0,2.69973
2.6,70.26,78.26,40.8,16.03,0,2.59974
2.5,70.26,78.26,40.8,15.93,0,2.49975
2.91,70.26,78.26,40.8,9.09,0,2.909709
2.7,70.26,78.26,40.8,9.09,0,2.69973
2.6,70.26,78.26,40.9,9.09,0,2.59974
2.7,70.26,78.26,40.9,15.74,0,2.69973
2.81,70.08,78.08,40.9,13.1,0,2.809719
2.7,70.26,78.26,40.9,12.02,0,2.69973
2.6,70.08,78.08,40.9,12.22,0,2.59974
2.7,70.08,78.08,40.9,13,0,2.69973
2.81,70.08,78.08,40.9,15.93,0,2.809719
2.5,70.08,78.08,40.9,14.86,0,2.49975
2.7,70.08,78.08,40.9,14.76,0,2.69973
2.7,70.08,78.08,40.9,14.86,0,2.69973
2.6,70.08,78.08,40.9,15.84,0,2.59974
2.81,70.08,78.08,40.9,15.84,0,2.809719
2.81,70.08,78.08,41,15.93,0,2.809719
2.6,70.08,78.08,41,15.93,0,2.59974
2.5,70.08,78.08,41,16.03,0,2.49975
2.5,70.08,78.08,41,15.93,0,2.49975
2.5,70.08,78.08,40.9,15.93,0,2.49975
2.6,69.9,77.9,40.9,16.13,0,2.59974
2.5,70.08,78.08,40.9,16.13,0,2.49975
2.7,70.08,78.08,40.9,16.23,0,2.69973
2.7,70.08,78.08,40.9,16.13,0,2.69973
2.6,70.08,78.08,40.9,16.13,0,2.59974
2.5,70.08,78.08,40.9,16.23,0,2.49975
5.64,70.08,78.08,40.8,16.03,0,5.639436
4.73,70.08,78.08,40.8,16.13,0,4.729527
4.63,70.08,78.08,40.9,15.93,0,4.629537
4.63,70.08,78.08,40.9,15.84,0,4.629537
4.12,70.08,78.08,41,15.93,0,4.119588
4.32,70.08,78.08,41,15.93,0,4.319568
4.32,70.08,78.08,40.9,16.03,0,4.319568
4.22,70.08,78.08,40.9,16.13,0,4.219578
4.12,70.08,78.08,40.8,16.13,0,4.119588
4.12,70.08,78.08,40.8,16.03,0,4.119588
3.82,70.08,78.08,40.8,15.93,0,3.819618
4.12,70.08,78.08,40.7,16.13,0,4.119588
3.72,70.08,78.08,40.8,16.03,0,3.719628
3.82,70.08,78.08,40.8,16.13,0,3.819618
3.61,69.9,77.9,40.7,16.03,0,3.609639
3.92,69.9,77.9,40.7,16.03,0,3.919608
3.51,69.9,77.9,40.7,16.03,0,3.509649
4.02,69.9,77.9,40.8,16.03,0,4.019598
3.51,69.9,77.9,40.8,16.03,0,3.509649
3.61,69.9,77.9,40.8,16.13,0,3.609639
3.51,69.9,77.9,40.8,16.13,0,3.509649
3.61,69.9,77.9,40.8,15.93,0,3.609639
3.51,69.9,77.9,40.9,16.13,0,3.509649
3.51,69.9,77.9,41,16.03,0,3.509649
3.51,69.9,77.9,40.9,16.03,0,3.509649
3.31,69.9,77.9,40.9,16.03,0,3.309669
3.31,69.9,77.9,40.8,16.03,0,3.309669
3.72,69.9,77.9,40.9,15.64,0,3.719628
3.21,69.9,77.9,40.8,16.03,0,3.209679
3.51,69.9,77.9,40.8,15.93,0,3.509649
3.61,69.9,77.9,40.8,16.03,0,3.609639
3.31,69.9,77.9,40.9,16.13,0,3.309669
3.41,70.08,78.08,40.8,15.93,0,3.409659
3.21,69.9,77.9,40.9,15.93,0,3.209679
3.72,69.9,77.9,40.8,16.03,0,3.719628
3.31,70.08,78.08,40.8,16.03,0,3.309669
3.41,69.9,77.9,40.8,16.03,0,3.409659
3.31,70.08,78.08,40.8,15.93,0,3.309669
3.21,69.9,77.9,40.8,15.93,0,3.209679
3.11,69.9,77.9,40.8,16.13,0,3.109689
3.01,69.9,77.9,40.8,16.03,0,3.009699
3.11,69.9,77.9,40.9,16.13,0,3.109689
3.51,69.9,77.9,40.9,15.74,0,3.509649
3.11,69.9,77.9,40.9,15.93,0,3.109689
3.11,69.9,77.9,40.9,16.03,0,3.109689
3.31,69.9,77.9,40.9,15.93,0,3.309669
3.41,69.9,77.9,40.9,15.93,0,3.409659
3.21,69.9,77.9,40.9,15.84,0,3.209679
3.21,69.9,77.9,40.9,16.03,0,3.209679
3.01,69.9,77.9,40.9,16.03,0,3.009699
2.91,69.9,77.9,40.9,16.03,0,2.909709
3.01,69.9,77.9,40.9,15.93,0,3.009699
3.11,69.9,77.9,40.8,15.74,0,3.109689
2.91,69.9,77.9,40.8,15.64,0,2.909709
2.7,69.9,77.9,40.8,15.64,0,2.69973
2.91,70.08,78.08,40.8,15.54,0,2.909709
3.01,69.9,77.9,40.8,15.64,0,3.009699
3.01,70.08,78.08,40.8,15.74,0,3.009699
3.11,70.08,78.08,40.8,15.84,0,3.109689
2.81,69.9,77.9,40.8,15.84,0,2.809719
2.91,70.08,78.08,40.8,15.84,0,2.909709
2.81,70.08,78.08,40.8,15.84,0,2.809719
3.31,70.08,78.08,40.8,15.84,0,3.309669
2.7,70.08,78.08,40.8,15.84,0,2.69973
4.12,70.08,78.08,40.8,15.84,0,4.119588
3.21,70.08,78.08,40.8,15.93,0,3.209679
3.21,70.08,78.08,40.7,15.74,0,3.209679
2.91,70.26,78.26,40.7,15.84,0,2.909709
3.31,70.26,78.26,40.7,15.74,0,3.309669
2.81,70.26,78.26,40.6,15.64,0,2.809719
2.91,70.26,78.26,40.5,15.74,0,2.909709
2.81,70.26,78.26,40.5,15.74,0,2.809719
3.01,70.26,78.26,40.4,15.93,0,3.009699
2.91,70.26,78.26,40.5,15.93,0,2.909709
2.81,70.26,78.26,40.5,15.93,0,2.809719
3.01,70.26,78.26,40.7,15.93,0,3.009699
2.81,70.26,78.26,40.6,15.84,0,2.809719
2.81,70.08,78.08,40.5,16.03,0,2.809719
2.81,70.08,78.08,40.5,15.93,0,2.809719
2.7,70.08,78.08,40.5,16.03,0,2.69973
3.01,70.08,78.08,40.5,15.93,0,3.009699
2.7,70.08,78.08,40.5,15.84,0,2.69973
2.6,70.08,78.08,40.6,15.84,0,2.59974
2.81,70.26,78.26,40.5,15.84,0,2.809719
2.5,70.26,78.26,40.5,15.93,0,2.49975
2.7,70.08,78.08,40.6,15.84,0,2.69973
2.81,70.26,78.26,40.7,15.84,0,2.809719
2.6,70.26,78.26,40.9,15.84,0,2.59974
2.6,70.26,78.26,40.7,15.74,0,2.59974
2.7,70.26,78.26,40.9,8.21,0,2.69973
2.7,70.26,78.26,41,8.31,0,2.69973
2.81,70.26,78.26,40.7,8.5,0,2.809719
2.81,70.26,78.26,40.8,8.31,0,2.809719
2.81,70.26,78.26,40.7,8.8,0,2.809719
2.91,70.26,78.26,40.6,8.41,0,2.909709
3.82,70.26,78.26,40.6,8.41,0,3.819618
3.51,70.26,78.26,41.6,8.41,0,3.509649
3.31,70.26,78.26,41,8.41,0,3.309669
3.72,70.26,78.26,40.8,8.41,0,3.719628
3.11,70.26,78.26,40.7,8.31,0,3.109689
3.11,70.26,78.26,40.6,8.31,0,3.109689
3.01,70.26,78.26,40.6,8.5,0,3.009699
3.41,70.26,78.26,41.6,8.41,0,3.409659
3.01,70.26,78.26,40.9,8.5,0,3.009699
3.31,70.26,78.26,40.7,8.41,0,3.309669
3.01,70.26,78.26,40.7,8.5,0,3.009699
3.11,70.26,78.26,40.7,10.26,0,3.109689
3.01,70.26,78.26,40.7,8.6,0,3.009699
3.11,70.26,78.26,40.7,8.11,0,3.109689
2.91,70.26,78.26,40.8,8.11,0,2.909709
3.01,70.26,78.26,40.8,8.02,0,3.009699
2.91,70.26,78.26,40.7,8.21,0,2.909709
3.01,70.26,78.26,40.7,8.11,0,3.009699
2.7,70.26,78.26,40.6,8.7,0,2.69973
3.31,70.26,78.26,40.7,8.8,0,3.309669
3.01,70.26,78.26,40.7,9.38,0,3.009699
